"signature__source","signature__version","count","fields","data__001","data__002","data__003","data__004","data__005","data__006","data__007","data__008","data__009","data__010","data__011"
"","","","","2018 CF2","2","2458156.302616860","2018-Feb-06 19:16","0.000649806042736926","0.00064893795955943","0.000650674066498799","13.5414524352571","13.2351837537394","< 00:01","28.0"
"","","","","2018 CN2","3","2458158.809705204","2018-Feb-09 07:26","0.000466959185900703","0.00046659588633286","0.000467322467912319","20.1618392830501","19.8768136150777","< 00:01","27.8"
"","","","","2018 DQ","3","2458171.011460911","2018-Feb-21 12:17","0.000671481723219648","0.000668121748987594","0.000674841717474524","21.0568583567852","20.8675625106061","00:06","29.1"
"","","","","2018 DN4","2","2458174.136725317","2018-Feb-24 15:17","0.00141176392186809","4.53290149187771e-05","0.00297270936066721","18.116343221581","18.0118630508768","04:43","28.393"
"","","","","2018 FQ3","2","2458196.749079403","2018-Mar-19 05:59","0.00186930540855535","0.00185410423362958","0.00188450111196304","11.0397096563532","10.9098313408962","< 00:01","28.6"
"","","","","2018 FZ3","3","2458201.179816969","2018-Mar-23 16:19","0.00128760036490153","0.00128495103378606","0.00129024950545438","14.1092757322163","13.9618403973486","< 00:01","27.6"
"","","","","2018 FK5","2","2458208.061195139","2018-Mar-30 13:28","0.00100402930807346","0.00100218457182143","0.00100587381532556","11.497851775195","11.2646803156667","< 00:01","28.3"
"","","","","2018 FL29","2","2458195.470817062","2018-Mar-17 23:18","0.0014841165067874","0.00146224069609167","0.00150598135633999","12.0433722841156","11.8933660234349","00:20","30.037"
"","","","","2018 GE3","5","2458223.778551123","2018-Apr-15 06:41","0.00128976720143121","0.00128824520482133","0.00129128918337345","29.579135833402","29.5092113636716","< 00:01","23.8"
"","","","","2018 GY3","3","2458218.682902962","2018-Apr-10 04:23","0.00201257204519569","0.0020116762180558","0.00201346787780087","11.2652565762757","11.147114906637","00:02","27.6"
"","","","","2018 HV","3","2458231.212850012","2018-Apr-22 17:07","0.00103492584856583","0.00103422294323921","0.00103562873840861","16.0311523731236","15.8697424416087","< 00:01","28.9"
"","","","","2018 KY2","3","2458264.725983417","2018-May-26 05:25","0.00200235445068194","0.0019984677369333","0.00200624089775785","12.1799692519062","12.0702238853968","< 00:01","27.2"
"","","","","2018 LV3","5","2458284.604670606","2018-Jun-15 02:31","0.00220481258533718","0.00220116130237996","0.00220846364194545","11.1240417037406","11.0148689094015","< 00:01","26.5"
"","","","","2018 NW","3","2458307.633515391","2018-Jul-08 03:12","0.000832912513981543","0.000829097634362669","0.000836726907852795","21.2611245521002","21.1101263836867","< 00:01","27.8"
"","","","","2018 PD20","3","2458341.106746288","2018-Aug-10 14:34","0.000223886253158388","0.000223567647259704","0.000224204780575474","12.0395004874175","11.0067021054283","00:01","27.4"
"","","","","2018 QR1","2","2458352.382049087","2018-Aug-21 21:10","0.000590426087713746","0.000587373173231351","0.000593477843186448","18.0248131623743","17.7726833745185","00:02","27.232"
"","","","","2018 RS","2","2458367.223092576","2018-Sep-05 17:21","0.000709899530152468","0.000705393153068317","0.000714405364645469","17.06700509964","16.8456530069419","00:04","30.0"
"","","","","2018 RY5","4","2458374.216563014","2018-Sep-12 17:12","0.00119937573289725","0.00119754864615007","0.00120120277760291","23.7165464199918","23.6226895968353","< 00:01","26.6"
"","","","","2018 RZ5","3","2458374.338718589","2018-Sep-12 20:08","0.000331387039343228","0.000330911884195121","0.000331862186961214","20.2297776885954","19.8283417255386","< 00:01","29.7"
"","","","","2018 SC","3","2457462.892298929","2016-Mar-15 09:25","0.000534159710074668","0.000486884782214435","0.0180812262789755","14.2993060272553","13.9461038733515","1_00:37","28.0"
"","","","","2018 SC","3","2458380.115167229","2018-Sep-18 14:46","0.00179490387628769","0.00179262196043144","0.0017971857116653","14.0288960082531","13.9226788016711","< 00:01","28.0"
"","","","","2018 SM","2","2458377.436677068","2018-Sep-15 22:29","0.000284932470253341","0.000284453058641278","0.000285411689703939","11.0830544260136","10.2044874095882","< 00:01","29.4"
"","","","","2018 TV5","2","2458397.724973308","2018-Oct-06 05:24","0.000681988935335106","0.000681460414661698","0.000682517431307493","15.283917284034","15.0261198709216","< 00:01","29.5"
"","","","","2018 UA","5","2458411.115353579","2018-Oct-19 14:46","9.13916748256049e-05","9.13493635013376e-05","9.1433999455049e-05","14.1459743317095","11.9079626000351","< 00:01","30.2"
"","","","","2018 VO5","8","2458428.563398245","2018-Nov-06 01:31","0.000942183831339868","0.000940998911499338","0.00094336865417414","12.2150994244949","11.9813475474862","< 00:01","26.7"
"","","","","2018 VJ10","2","2458437.360113123","2018-Nov-14 20:39","0.00132800702588223","0.0013225919045371","0.00133342127041486","13.503537967762","13.3541300274111","< 00:01","28.6"
"","","","","2018 WE","3","2458441.079914588","2018-Nov-18 13:55","0.00160358380160987","0.00160181766705655","0.00160534986420612","12.8044100836222","12.673979717266","< 00:01","28.4"
"","","","","2018 WG","5","2458439.301673773","2018-Nov-16 19:14","0.000206243167457976","0.000206094977565055","0.000206391336757408","11.84682953883","10.7008942975218","< 00:01","29.3"
"","","","","2018 WJ","7","2458442.474254009","2018-Nov-19 23:23","0.000793631523517534","0.000792236584302079","0.000795026375889858","18.6567817479656","18.4759534050333","< 00:01","27.9"
"","","","","2018 WE1","13","2458447.502295502","2018-Nov-25 00:03","0.000715647965290611","0.000715160564783129","0.000716135331782068","12.008041362386","11.6938751709371","< 00:01","26.1"
"","","","","2018 WZ1","3","2458449.935543330","2018-Nov-27 10:27","0.000729120380961202","0.000728608293709879","0.000729632443048773","14.1786800217207","13.9185565714377","< 00:01","29.4"
"","","","","2018 WA3","5","2458450.674280588","2018-Nov-28 04:11","0.00215602244150051","0.00215207562383075","0.00215996912659272","16.4071503300325","16.3316539267083","< 00:01","28.0"
"","","","","2018 XA4","3","2458464.154420840","2018-Dec-11 15:42","0.0024910402662599","0.00247944376094985","0.00250263546947666","12.7632100142174","12.679127712553","00:01","29.0"
"","","","","2018 YL2","3","2458480.231279770","2018-Dec-27 17:33","0.00039799174858835","0.000396861373583943","0.000399121706135138","11.9120249841768","11.3360803728556","< 00:01","29.4"
"","","","","2019 AW2","10","2458481.023467525","2018-Dec-28 12:34","0.00110518168958465","0.00110450858081576","0.00110585478435817","14.0471452715747","13.8744548025045","< 00:01","25.37"
"","","","","2019 AS5","4","2458491.525633850","2019-Jan-08 00:37","0.000100705233003908","0.000100671968369916","0.000100738496461157","12.5187728738837","10.1883890504179","< 00:01","32.3"
"","","","","2019 AE9","2","2458495.964579219","2019-Jan-12 11:09","0.000666096740217037","0.000665925141444657","0.00066626833708111","19.2225339123761","19.0132988364348","< 00:01","27.2"
"","","","","2019 BV1","2","2458508.370028341","2019-Jan-24 20:53","0.000903672436029146","0.000902165938091319","0.000905178829696286","14.3974430261884","14.1911720137541","< 00:01","28.8"
"","","","","2019 BZ3","5","2458511.478393994","2019-Jan-27 23:29","0.000321713813473466","0.000321362360603352","0.000322065218075936","11.3722360582479","10.6190145440736","< 00:01","28.78"
"","","","","2019 CN5","2","2458525.807760143","2019-Feb-11 07:23","0.00079315216387395","0.000790421258171695","0.000795883058301632","15.8413783589884","15.6278776292093","00:03","27.9"
"","","","","2019 DF","3","2458541.382662994","2019-Feb-26 21:11","0.00115675585450307","0.00104883237229188","0.00126419130968859","14.9457273296437","14.7908063251544","00:09","29.8"
"","","","","2019 DS1","15","2440644.081420929","1970-Feb-26 13:57","0.00241504809082314","0.0024017970167297","0.0024283388051419","10.5273647813061","10.4220365107465","< 00:01","25.6"
"","","","","2019 DG2","2","2458540.819056776","2019-Feb-26 07:39","0.00157711550796128","0.00155775154082555","0.00159647978548678","21.0387666500173","20.9583104002717","00:24","28.475"
"","","","","2019 EH1","2","2458544.234994258","2019-Mar-01 17:38","0.000156761063087617","0.000156648302185753","0.000156873815047146","15.6099934539764","14.4802537370797","< 00:01","30.098"
"","","","","2019 FC1","4","2458570.740253423","2019-Mar-28 05:46","0.000689643899787936","0.000688464589197646","0.000690823168624517","25.9155998632541","25.7660862353919","< 00:01","25.6"
"","","","","2019 FV1","2","2458573.727375546","2019-Mar-31 05:27","0.0022331418807911","0.00222591643479966","0.0022403669974546","18.2791384130867","18.2137474359038","< 00:01","28.9"
"","","","","2019 GN20","2","2458585.796073048","2019-Apr-12 07:06","0.00252534036749847","0.00252363900173411","0.00252704171162798","14.81288607135","14.7414856622807","< 00:01","26.5"
"","","","","2019 GP21","2","2458574.289310514","2019-Mar-31 18:57","0.00238292785845117","0.00198634138752095","0.00277961506560752","10.9770525100687","10.8747126228732","06:12","29.761"
"","","","","2019 HE","4","2458594.383066921","2019-Apr-20 21:12","0.00149621291946069","0.00149370634116618","0.00149871931592064","12.1809486068634","12.0338637902648","< 00:01","26.7"
"","","","","2019 JK","8","2458603.841733763","2019-Apr-30 08:12","0.00178280726001433","0.00177899411357288","0.00178662026113804","17.9069503251042","17.8232933841145","< 00:01","28.0"
"","","","","2019 JX1","5","2458606.026762639","2019-May-02 12:39","0.00120006070164233","0.00119695224818537","0.00120316882524872","14.5367548622839","14.3832078360286","< 00:01","29.1"
"","","","","2019 KT","3","2458631.658452607","2019-May-28 03:48","0.00217290277884789","0.00217129060171386","0.0021745149147166","11.621013114739","11.5150112943967","< 00:01","26.6"
"","","","","2019 LY4","2","2458640.562578671","2019-Jun-06 01:30","0.00055890576354653","0.000557902310937833","0.000559909134803242","20.7357009410237","20.5045035364485","< 00:01","27.8"
"","","","","2019 OD","10","2458689.063231337","2019-Jul-24 13:31","0.00239164412385898","0.00239158881997207","0.00239169942774494","19.1927749434725","19.1346401324213","< 00:01","23.4"
"","","","","2019 OK","7","2458689.557181812","2019-Jul-25 01:22","0.00047697856030704","0.000476939532506357","0.000477017588129522","24.5347211337972","24.3059708266754","< 00:01","23.3"
"","","","","2019 OD3","2","2458692.622407733","2019-Jul-28 02:56","0.00125530996633767","0.00125127425566611","0.00125934533804886","18.1037548522985","17.9861281554669","< 00:01","26.9"
"","","","","2019 ON3","2","2458693.554707195","2019-Jul-29 01:19","0.00142614180812422","0.00141746091555424","0.00143482362198237","14.1649939517419","14.0324775991741","00:14","27.8"
"","","","","2019 QD","2","2458717.561054235","2019-Aug-22 01:28","0.00200456420880131","0.0020009453928746","0.00200818286132426","15.10283172027","15.0145633771909","< 00:01","28.8"
"","","","","2019 QB1","7","2458715.996309984","2019-Aug-20 11:55","0.000827106612864908","0.000825256378775614","0.000828956552929608","11.881722763304","11.6074305385239","< 00:01","27.5"
"","","","","2019 QH2","2","2458716.258404861","2019-Aug-20 18:12","0.000329878679634724","0.000324183875011247","0.000335570897656986","14.0749534245247","13.4888848817131","00:08","30.4"
"","","","","2019 QQ3","2","2458722.134569712","2019-Aug-26 15:14","0.000636485645068876","0.000634850565141091","0.000638120635530636","19.7291425554479","19.5158036803645","00:01","29.3"
"","","","","2019 QR8","2","2458721.868728170","2019-Aug-26 08:51","0.00206668746694878","0.00198674402590792","0.00214663586646859","12.980642104688","12.8809381261615","01:08","27.9"
"","","","","2019 RQ","3","2458729.197683909","2019-Sep-02 16:45","0.000738698285706566","0.000736648810332176","0.000740747291524202","13.2166711761549","12.9408814050858","< 00:01","30.6"
"","","","","2019 RC1","3","2458733.949916246","2019-Sep-07 10:48","0.00123057239361361","0.00122708813233827","0.00123405646213566","20.3569361479986","20.2502932777805","< 00:01","28.9"
"","","","","2019 RP1","4","2458732.419273801","2019-Sep-05 22:04","0.000253153373362749","0.000252304184505583","0.000254002495078931","25.8774971844554","25.4675193895682","< 00:01","27.9"
"","","","","2019 SD1","2","2458747.781901750","2019-Sep-21 06:46","0.00186954012886766","0.00186489526173113","0.00187418489093867","24.0856482584408","24.0264029878167","< 00:01","28.5"
"","","","","2019 SU2","3","2458747.616654896","2019-Sep-21 02:48","0.000481457027518685","0.000480364734106993","0.000482549007920197","11.9240510298152","11.4505280907933","00:01","30.1"
"","","","","2019 SS3","3","2458749.448469835","2019-Sep-22 22:46","0.00187944733877837","0.00187336896036598","0.00188552517065823","14.4169255774053","14.3182525855024","00:03","26.2"
"","","","","2019 SM8","3","2458758.080390724","2019-Oct-01 13:56","0.00106495088925676","0.00106378545520319","0.00106611626681236","14.2244187193918","14.0474246781669","< 00:01","29.2"
"","","","","2019 TE","2","2458755.356290826","2019-Sep-28 20:33","0.00238190005549192","0.00226923566105138","0.00249456112319144","19.629349230353","19.5722783305777","01:31","28.0"
"","","","","2019 TN5","3","2458762.443097614","2019-Oct-05 22:38","0.000827113393577083","0.000825843069350471","0.000828383575332192","12.7262401999562","12.4705392958258","< 00:01","28.3"
"","","","","2019 UG","8","2458774.891132569","2019-Oct-18 09:23","0.00215442966131337","0.00215279504225154","0.00215606423988322","12.1032052540052","12.0005869914144","< 00:01","28.1"
"","","","","2019 UB8","6","2458785.770834184","2019-Oct-29 06:30","0.00127364978916441","0.00127193476370649","0.00127536466226561","10.5753308953123","10.3756261158961","< 00:01","29.0"
"","","","","2019 UN8","3","2458780.191864843","2019-Oct-23 16:36","0.00241112179720055","0.00240139850065336","0.00242084461853234","19.2803821731368","19.2229805010763","< 00:01","29.7"
"","","","","2019 UO8","3","2458782.062208778","2019-Oct-25 13:30","0.00105157452568832","0.00105011815935088","0.00105303086444331","25.2365034822497","25.1359007871332","< 00:01","29.3"
"","","","","2019 UD10","2","2458783.922568228","2019-Oct-27 10:08","0.00112100170980294","0.00111837003852906","0.00112363295856209","11.5296024703469","11.3215717098098","00:02","28.2"
"","","","","2019 UN13","2","2458788.114910460","2019-Oct-31 14:45","8.43156436848206e-05","8.30538277504179e-05","8.55749006356822e-05","12.8450933878234","10.0892979714107","< 00:01","32.0"
"","","","","2019 VD","4","2458791.913861279","2019-Nov-04 09:56","0.00116508656150643","0.00116145502068058","0.00116871742938999","12.003789474592","11.8117351875586","< 00:01","27.4"
"","","","","2019 VF5","5","2458797.469283768","2019-Nov-09 23:16","0.00127114040694894","0.00127048186985518","0.00127179893536528","17.9986279631559","17.8817880141245","< 00:01","27.5"
"","","","","2019 WH","3","2458806.834369181","2019-Nov-19 08:01","0.00056968452269621","0.000569366972875677","0.000570002047552928","10.977343616876","10.5426678454372","< 00:01","26.2"
"","","","","2019 WG2","9","2458810.863713243","2019-Nov-23 08:44","0.00120928370823948","0.00120919579864947","0.00120937161776975","14.9244637251772","14.7760925395398","< 00:01","24.8"
"","","","","2019 WJ4","4","2458818.336575950","2019-Nov-30 20:05","0.00219180236316009","0.00218660707228589","0.00219699748559808","18.5213581872755","18.4556060751398","< 00:01","28.4"
"","","","","2019 YB","2","2458835.508521776","2019-Dec-18 00:12","0.00112932611848273","0.00111765445801966","0.00114099201180336","12.8043618803611","12.6187549506105","00:03","29.7"
"","","","","2019 YU2","2","2458841.311213535","2019-Dec-23 19:28","0.000658194265166089","0.000657153268478787","0.000659235184652756","15.6279012783844","15.3666836793552","< 00:01","27.4"
"","","","","2019 YV4","2","2458843.403253897","2019-Dec-25 21:41","0.00251081289622525","0.00229896570771716","0.00272289768875563","20.1186409781766","20.0658244552976","11:01","27.3"
"","","","","2020 BK3","14","2458869.369278913","2020-Jan-20 20:52","0.0019981166578749","0.00199766292434544","0.00199857038731037","10.5277451781459","10.4003090228044","< 00:01","26.9"
"","","","","2020 BA13","6","2458876.205415929","2020-Jan-27 16:56","0.00132053306606876","0.00131802151987724","0.0013230442875287","10.3082741197577","10.11064068661","< 00:01","28.9"
"","","","","2020 BZ13","2","2458877.553821990","2020-Jan-29 01:18","0.000715637591042881","0.000714558362143614","0.000716716781584143","24.3981949168962","24.24511221689","< 00:01","29.9"
"","","","","2020 BA15","5","2458877.252098289","2020-Jan-28 18:03","0.00251706073173562","0.00250983853608753","0.0025242824151119","12.2259513980321","12.139058944951","< 00:01","27.4"
"","","","","2020 CA","2","2458882.159232489","2020-Feb-02 15:49","0.00146556527867947","0.00145880280907913","0.00147232723655459","13.2600419467177","13.1222178380204","00:02","29.6"
"","","","","2020 CW","3","2458881.034698612","2020-Feb-01 12:50","0.000104963863939523","0.00010461845432808","0.00010530925497458","21.2837453781035","20.0556315649105","< 00:01","32.56"
"","","","","2020 CZ","2","2458879.660371719","2020-Jan-31 03:51","0.00210480252955713","0.00209447319313658","0.00211512618449675","14.4889659453742","14.4013306620956","00:48","29.4"
"","","","","2020 DA1","3","2458897.938734749","2020-Feb-18 10:32","0.00129366234809031","0.00129067326035054","0.00129665129278748","19.0711425531766","18.9628372699298","< 00:01","29.8"
"","","","","2020 FD","4","2458926.670141126","2020-Mar-18 04:05","0.00171418281505056","0.00171303565436676","0.00171532995718236","15.5960362219022","15.496051110073","< 00:01","27.67"
"","","","","2020 FD2","3","2458923.346125246","2020-Mar-14 20:18","0.00219033579450254","0.0021555187447267","0.00222515058644866","33.4184725527289","33.3820515597584","00:05","25.7"
"","","","","2020 FL2","5","2458931.355594818","2020-Mar-22 20:32","0.000986754689029057","0.000985895686240696","0.000987613673142251","20.2533977912496","20.1196330047786","< 00:01","26.1"
"","","","","2020 FG4","2","2458928.066305842","2020-Mar-19 13:35","0.0012616936124407","0.00125486970141492","0.00126851666563334","11.3224042473368","11.1343245339755","00:51","26.9"
"","","","","2020 FJ4","3","2458934.071161839","2020-Mar-25 13:42","0.00171558487110157","0.00171485557433317","0.00171631415842031","13.6542109199367","13.5399878371237","< 00:01","29.5"
"","","","","2020 FB7","2","2458940.178192518","2020-Mar-31 16:17","0.000520935509282418","0.000520283196127729","0.000521587816554643","16.625142355458","16.3145874756398","< 00:01","26.1"
"","","","","2020 GH","3","2458943.419174035","2020-Apr-03 22:04","0.000837207668960694","0.000836188136911382","0.000838227133288846","12.8812532328854","12.6317665964037","< 00:01","29.0"
"","","","","2020 GY1","7","2458944.817311040","2020-Apr-05 07:37","0.000537312754587477","0.000537143185838622","0.000537482317312244","12.0754565532529","11.6575663947199","< 00:01","26.6"
"","","","","2020 HO","2","2458954.920674424","2020-Apr-15 10:06","0.00192874302344024","0.0019161587559731","0.00194132606772753","20.1070613014601","20.0382383520501","00:01","28.6"
"","","","","2020 HX3","6","2458964.318270622","2020-Apr-24 19:38","0.00168780661908907","0.00168556767399125","0.00169004548454844","15.0807105724372","14.9756637121341","< 00:01","27.2"
"","","","","2020 HM6","6","2458961.744211569","2020-Apr-22 05:52","0.00108848950461572","0.001084524774331","0.00109245371953772","15.9682582445407","15.8142193628753","< 00:01","26.6"
"","","","","2020 HP6","4","2458967.111283615","2020-Apr-27 14:40","0.000841156233787056","0.000839417650150863","0.000842894536750763","12.2184727567308","11.9564124383319","< 00:01","28.0"
"","","","","2020 HS7","4","2458968.285290159","2020-Apr-28 18:51","0.000285719874699874","0.000285607664861165","0.000285832078810359","15.5592933448316","14.9479302535196","< 00:01","29.1"
"","","","","2020 HU7","2","2458962.346547091","2020-Apr-22 20:19","0.000868544197240062","0.000865985042657468","0.000871102670154344","10.6675875827999","10.376026128135","< 00:01","29.7"
"","","","","2020 HT8","2","2458966.064385177","2020-Apr-26 13:33","0.000986088299111155","0.000983169368124664","0.000989007055234235","19.9878681224922","19.852222360087","00:01","28.6"
"","","","","2020 JA","4","2458973.333725176","2020-May-03 20:01","0.00159798538310552","0.00159460649868581","0.00160136415505539","20.2766045341085","20.1942044482338","< 00:01","27.2"
"","","","","2020 JG","4","2458970.318162788","2020-Apr-30 19:38","0.00142950747472471","0.00142368179493003","0.00143533213526997","13.217868641651","13.0760935660551","< 00:01","25.8"
"","","","","2020 JJ","3","2458974.003145869","2020-May-04 12:05","8.95978759447433e-05","8.94490618786109e-05","8.97468889049335e-05","14.3572480018827","12.1100856733462","< 00:01","30.00"
"","","","","2020 JN","2","2458974.640310336","2020-May-05 03:22","0.00166557099848427","0.00166367805001002","0.00166746391775539","21.9121082267433","21.8389791060539","< 00:01","27.4"
"","","","","2020 JV38","1","2458974.571345601","2020-May-05 01:43","0.00140213485545776","0.00139637377271244","0.00140789471969136","11.7810236209956","11.618602068751","< 00:01","27.55"
"","","","","2020 KF5","3","2458998.032636233","2020-May-28 12:47","0.00164925744566244","0.00164634330600948","0.00165217131269515","10.8588503532102","10.7090384701566","< 00:01","29.4"
"","","","","2020 LD","12","2459005.849233527","2020-Jun-05 08:23","0.00204816489867271","0.0020475561500234","0.00204877364794385","27.1446684808059","27.0967010135897","< 00:01","22.4"
"","","","","2020 OY4","5","2459058.729363800","2020-Jul-28 05:30","0.000277396177822458","0.000277207928155714","0.00027758440732067","12.3913711418914","11.5903165070289","< 00:01","30.35"
"","","","","2020 PW2","5","2459075.684126798","2020-Aug-14 04:25","0.0018668692668443","0.00186562101371067","0.0018681174805681","10.7679201539796","10.6345481787409","< 00:01","28.8"
"","","","","2020 PY2","12","2459082.478445291","2020-Aug-20 23:29","0.0023418833350605","0.0023377657792391","0.00234600077610034","16.8019754139378","16.7341231161554","< 00:01","26.5"
"","","","","2020 PX5","3","2459072.864592509","2020-Aug-11 08:45","0.00152567705284826","0.00152285650007707","0.00152849728799213","10.2864845881935","10.1152813489235","< 00:01","29.56"
"","","","","2020 QF2","4","2459079.570116657","2020-Aug-18 01:41","0.0014019308742898","0.00139896123498133","0.00140490011179592","10.8425482129128","10.6658190137674","< 00:01","27.9"
"","","","","2020 QY2","3","2459082.492860127","2020-Aug-20 23:50","0.000444683681783228","0.000444454801911852","0.000444912554134848","18.919756529016","18.6003623817724","< 00:01","31.20"
"","","","","2020 RF3","4","2459106.784180491","2020-Sep-14 06:49","0.000629007397546975","0.00062837302023362","0.000629641740662849","17.1600813339141","16.9114274578281","< 00:01","28.5"
"","","","","2020 RE5","2","2459102.201703265","2020-Sep-09 16:50","0.0016394557183745","0.00163480606030806","0.00164410507898547","17.037777203219","16.9421193546106","00:03","29.09"
